Date,Hour,EGS Energy (MWh),Default Energy (MWh), Total Energy (MWh)
6/27/11,17,399.91109,1743.69504,2143.60613
6/27/11,18,426.75832,1863.36482,2290.12314
6/27/11,19,438.7018,1914.43868,2353.14048
6/27/11,20,443.01102,1926.09328,2369.1043
6/27/11,21,447.67788,1943.94881,2391.62669
6/27/11,22,466.2743,2017.78309,2484.05739
6/27/11,23,434.81193,1875.65687,2310.4688
6/27/11,24,382.42485,1648.81144,2031.23629
6/28/11,1,331.40662,1421.75301,1753.15963
6/28/11,2,300.11237,1284.65077,1584.76314
6/28/11,3,274.88947,1173.99601,1448.88548
6/28/11,4,255.6238,1091.14174,1346.76554
6/28/11,5,248.69756,1063.31223,1312.00979
6/28/11,6,248.38659,1068.07182,1316.45841
6/28/11,7,268.15932,1164.96581,1433.12513
6/28/11,8,287.34745,1252.29236,1539.63981
6/28/11,9,310.57734,1348.58458,1659.16192
6/28/11,10,329.28653,1422.5126,1751.79913
6/28/11,11,332.49044,1441.9986,1774.48904
6/28/11,12,298.4664,1309.08492,1607.55132
6/28/11,13,295.96389,1301.01884,1596.98273
6/28/11,14,308.56114,1349.90561,1658.46675
6/28/11,15,389.35246,1687.82857,2077.18103
6/28/11,16,433.74611,1878.75506,2312.50117
6/28/11,17,494.13381,2136.39363,2630.52744
6/28/11,18,544.32097,2354.77602,2899.09699
6/28/11,19,554.758,2401.4955,2956.2535
6/28/11,20,535.85086,2314.59862,2850.44948
6/28/11,21,542.88269,2338.77648,2881.65917
6/28/11,22,550.83305,2370.52527,2921.35832
6/28/11,23,516.76832,2220.84524,2737.61356
6/28/11,24,464.11104,1985.19938,2449.31042
6/29/11,1,411.12036,1753.1872,2164.30756
6/29/11,2,376.12068,1598.9402,1975.06088
6/29/11,3,349.0367,1482.08297,1831.11967
6/29/11,4,328.71424,1394.19853,1722.91277
6/29/11,5,313.37653,1331.04748,1644.42401
6/29/11,6,313.79862,1339.80922,1653.60784
6/29/11,7,313.95971,1357.2513,1671.21101
6/29/11,8,328.07098,1420.91362,1748.9846
6/29/11,9,333.79555,1449.26627,1783.06182
6/29/11,10,337.91956,1460.47991,1798.39947
6/29/11,11,339.04166,1470.27768,1809.31934
6/29/11,12,341.97403,1487.29237,1829.2664
6/29/11,13,355.53814,1548.14213,1903.68027
6/29/11,14,374.23143,1626.0708,2000.30223
6/29/11,15,395.93864,1717.90138,2113.84002
6/29/11,16,432.80097,1873.21204,2306.01301
6/29/11,17,461.17651,1992.79184,2453.96835
6/29/11,18,488.44143,2112.32745,2600.76888
6/29/11,19,491.72802,2130.52762,2622.25564
6/29/11,20,469.27246,2029.13034,2498.4028
6/29/11,21,458.86853,1981.13992,2440.00845
6/29/11,22,467.94376,2014.82382,2482.76758
6/29/11,23,432.34591,1854.23109,2286.577
6/29/11,24,375.31673,1609.05292,1984.36965
6/30/11,1,324.97381,1386.53951,1711.51332
6/30/11,2,290.19403,1235.91218,1526.10621
6/30/11,3,260.6173,1107.60906,1368.22636
6/30/11,4,246.17503,1045.04237,1291.2174
6/30/11,5,230.80438,982.89679,1213.70117
6/30/11,6,234.2333,1001.79381,1236.02711
6/30/11,7,244.37527,1059.09807,1303.47334
6/30/11,8,263.73587,1146.78575,1410.52162
6/30/11,9,272.04379,1182.96143,1455.00522
6/30/11,10,274.5085,1191.80494,1466.31344
6/30/11,11,291.29089,1261.51669,1552.80758
6/30/11,12,300.06977,1302.60012,1602.66989
6/30/11,13,328.28175,1423.38906,1751.67081
6/30/11,14,340.19395,1474.26608,1814.46003
6/30/11,15,368.99428,1596.17041,1965.16469
6/30/11,16,402.37645,1737.23798,2139.61443
6/30/11,17,445.05609,1916.40287,2361.45896
6/30/11,18,468.7285,2023.71367,2492.44217
6/30/11,19,472.90958,2043.79292,2516.7025
6/30/11,20,453.13844,1954.59072,2407.72916
6/30/11,21,447.16818,1924.91407,2372.08225
6/30/11,22,452.71932,1943.31017,2396.02949
6/30/11,23,419.05362,1791.05638,2210.11
6/30/11,24,362.59651,1551.53573,1914.13224
7/1/11,1,312.61226,1332.6041,1645.21636
7/1/11,2,275.2663,1172.73114,1447.99744
7/1/11,3,248.69749,1056.44581,1305.1433
7/1/11,4,235.26015,998.69801,1233.95816
7/1/11,5,223.11361,949.39538,1172.50899
7/1/11,6,224.19918,959.67855,1183.87773
7/1/11,7,234.1274,1012.43126,1246.55866
7/1/11,8,255.66508,1107.97398,1363.63906
7/1/11,9,265.23427,1150.5199,1415.75417
7/1/11,10,273.29075,1182.96865,1456.2594
7/1/11,11,279.03026,1208.50244,1487.5327
7/1/11,12,291.1748,1262.35861,1553.53341
7/1/11,13,310.73615,1347.42373,1658.15988
7/1/11,14,331.1023,1431.71695,1762.81925
7/1/11,15,347.15824,1503.34336,1850.5016
7/1/11,16,382.48084,1653.20677,2035.68761
7/1/11,17,433.75765,1866.00795,2299.7656
7/1/11,18,463.58997,1997.81925,2461.40922
7/1/11,19,464.89051,2005.8872,2470.77771
7/1/11,20,452.30269,1945.73808,2398.04077
7/1/11,21,439.95416,1889.9773,2329.93146
7/1/11,22,445.84678,1910.93706,2356.78384
7/1/11,23,427.02344,1822.39374,2249.41718
7/1/11,24,382.78276,1630.92811,2013.71087
7/2/11,1,324.60691,1387.55936,1712.16627
7/2/11,2,298.70809,1270.58759,1569.29568
7/2/11,3,268.34557,1141.59354,1409.93911
7/2/11,4,245.47498,1046.09227,1291.56725
7/2/11,5,236.00011,1003.53805,1239.53816
7/2/11,6,228.00354,970.5144,1198.51794
7/2/11,7,233.63068,996.49413,1230.12481
7/2/11,8,264.63168,1134.62524,1399.25692
7/2/11,9,304.67144,1311.85394,1616.52538
7/2/11,10,336.44159,1453.27111,1789.7127
7/2/11,11,375.57534,1624.93618,2000.51152
7/2/11,12,409.5291,1777.84259,2187.37169
7/2/11,13,431.54304,1868.40275,2299.94579
7/2/11,14,467.36144,2014.81907,2482.18051
7/2/11,15,475.05623,2050.0474,2525.10363
7/2/11,16,499.78648,2153.2623,2653.04878
7/2/11,17,514.15582,2218.13523,2732.29105
7/2/11,18,531.47871,2282.86306,2814.34177
7/2/11,19,517.50982,2230.48737,2747.99719
7/2/11,20,499.7073,2143.63118,2643.33848
7/2/11,21,485.69943,2079.43244,2565.13187
7/2/11,22,471.40941,2029.66579,2501.0752
7/2/11,23,459.86716,1962.76699,2422.63415
7/2/11,24,414.04053,1764.68481,2178.72534
7/3/11,1,375.04564,1594.59082,1969.63646
7/3/11,2,343.73951,1459.42798,1803.16749
7/3/11,3,318.53788,1350.58649,1669.12437
7/3/11,4,303.81884,1284.84182,1588.66066
7/3/11,5,293.77011,1241.16303,1534.93314
7/3/11,6,283.42151,1202.92068,1486.34219
7/3/11,7,280.77182,1195.30883,1476.08065
7/3/11,8,286.77054,1229.78644,1516.55698
7/3/11,9,307.94648,1327.95756,1635.90404
7/3/11,10,328.80888,1427.28874,1756.09762
7/3/11,11,358.64838,1554.14703,1912.79541
7/3/11,12,384.8873,1670.83761,2055.72491
7/3/11,13,433.48566,1872.53474,2306.0204
7/3/11,14,482.82758,2076.18249,2559.01007
7/3/11,15,514.05768,2204.24923,2718.30691
7/3/11,16,540.07335,2317.93279,2858.00614
7/3/11,17,573.81341,2455.19251,3029.00592
7/3/11,18,581.3448,2495.61966,3076.96446
7/3/11,19,565.79278,2426.25464,2992.04742
7/3/11,20,546.60799,2336.78535,2883.39334
7/3/11,21,520.54368,2228.55038,2749.09406
7/3/11,22,519.824,2226.22128,2746.04528
7/3/11,23,499.57876,2128.85858,2628.43734
7/3/11,24,460.1673,1956.00803,2416.17533
7/4/11,1,407.68659,1724.6131,2132.29969
7/4/11,2,373.04547,1576.18148,1949.22695
7/4/11,3,333.77942,1412.56716,1746.34658
7/4/11,4,322.30196,1360.41807,1682.72003
7/4/11,5,296.97319,1254.63608,1551.60927
7/4/11,6,284.54269,1207.61886,1492.16155
7/4/11,7,290.46273,1235.05352,1525.51625
7/4/11,8,304.24731,1302.78961,1607.03692
7/4/11,9,339.35662,1459.22954,1798.58616
7/4/11,10,376.72915,1622.44825,1999.1774
7/4/11,11,412.44919,1775.81523,2188.26442
7/4/11,12,449.83079,1941.0927,2390.92349
7/4/11,13,488.98641,2109.3385,2598.32491
7/4/11,14,523.77938,2251.86198,2775.64136
7/4/11,15,544.53859,2334.65859,2879.19718
7/4/11,16,554.80397,2381.56984,2936.37381
7/4/11,17,581.89813,2486.96028,3068.85841
7/4/11,18,574.97112,2468.2802,3043.25132
7/4/11,19,554.31719,2381.45201,2935.7692
7/4/11,20,534.03008,2285.61854,2819.64862
7/4/11,21,524.98576,2247.17154,2772.1573
7/4/11,22,510.24272,2185.32512,2695.56784
7/4/11,23,492.53685,2095.75534,2588.29219
7/4/11,24,447.94425,1903.11867,2351.06292
7/5/11,1,386.30909,1631.11653,2017.42562
7/5/11,2,340.79345,1438.78606,1779.57951
7/5/11,3,308.44469,1300.32375,1608.76844
7/5/11,4,290.61528,1223.52155,1514.13683
7/5/11,5,277.65131,1170.46974,1448.12105
7/5/11,6,270.14414,1146.14674,1416.29088
7/5/11,7,286.20591,1225.31277,1511.51868
7/5/11,8,306.38086,1313.90617,1620.28703
7/5/11,9,331.29738,1417.8672,1749.16458
7/5/11,10,355.26613,1519.12457,1874.3907
7/5/11,11,388.82595,1663.06972,2051.89567
7/5/11,12,421.54466,1802.02605,2223.57071
7/5/11,13,455.60429,1948.33495,2403.93924
7/5/11,14,490.92029,2096.84217,2587.76246
7/5/11,15,522.36413,2224.27624,2746.64037
7/5/11,16,561.8486,2393.97159,2955.82019
7/5/11,17,609.04506,2597.31671,3206.36177
7/5/11,18,646.08488,2762.14635,3408.23123
7/5/11,19,664.08213,2829.65544,3493.73757
7/5/11,20,638.34568,2720.39422,3358.7399
7/5/11,21,618.36724,2630.15137,3248.51861
7/5/11,22,607.95045,2587.60782,3195.55827
7/5/11,23,559.46915,2380.53305,2940.0022
7/5/11,24,501.32842,2121.43096,2622.75938
7/6/11,1,439.8908,1852.91143,2292.80223
7/6/11,2,385.7358,1624.91387,2010.64967
7/6/11,3,353.11376,1485.53211,1838.64587
7/6/11,4,327.15511,1374.06147,1701.21658
7/6/11,5,313.37395,1318.42643,1631.80038
7/6/11,6,313.04165,1322.8687,1635.91035
7/6/11,7,329.18731,1405.49324,1734.68055
7/6/11,8,357.2924,1525.94481,1883.23721
7/6/11,9,382.19068,1622.0582,2004.24888
7/6/11,10,411.58354,1753.79222,2165.37576
7/6/11,11,462.85225,1969.33948,2432.19173
7/6/11,12,495.54691,2106.14567,2601.69258
7/6/11,13,513.75027,2185.92693,2699.6772
7/6/11,14,548.77121,2325.2793,2874.05051
7/6/11,15,581.49143,2463.56676,3045.05819
7/6/11,16,606.8875,2575.63721,3182.52471
7/6/11,17,638.77748,2709.50595,3348.28343
7/6/11,18,641.56007,2734.43444,3375.99451
7/6/11,19,651.51602,2765.64163,3417.15765
7/6/11,20,620.72435,2639.41078,3260.13513
7/6/11,21,605.7279,2569.56324,3175.29114
7/6/11,22,609.46253,2586.30666,3195.76919
7/6/11,23,571.04936,2417.72846,2988.77782
7/6/11,24,512.05089,2160.41288,2672.46377
7/7/11,1,450.57191,1888.49172,2339.06363
7/7/11,2,402.24385,1684.09922,2086.34307
7/7/11,3,361.87395,1515.56801,1877.44196
7/7/11,4,342.77915,1433.60812,1776.38727
7/7/11,5,327.15135,1370.10657,1697.25792
7/7/11,6,324.46226,1365.4723,1689.93456
7/7/11,7,339.08163,1441.68431,1780.76594
7/7/11,8,368.29012,1566.51558,1934.8057
7/7/11,9,394.83642,1671.83482,2066.67124
7/7/11,10,421.56625,1788.95622,2210.52247
7/7/11,11,472.89021,2003.08221,2475.97242
7/7/11,12,521.40593,2204.09324,2725.49917
7/7/11,13,564.46549,2386.62905,2951.09454
7/7/11,14,600.157,2526.31557,3126.47257
7/7/11,15,600.90831,2533.71553,3134.62384
7/7/11,16,598.71896,2528.99342,3127.71238
7/7/11,17,634.42887,2679.20879,3313.63766
7/7/11,18,609.09096,2592.12402,3201.21498
7/7/11,19,549.91003,2353.46856,2903.37859
7/7/11,20,543.22918,2317.78214,2861.01132
7/7/11,21,544.13746,2317.52786,2861.66532
7/7/11,22,564.41252,2389.10835,2953.52087
7/7/11,23,530.16889,2240.50572,2770.67461
7/7/11,24,477.96667,2009.99953,2487.9662
7/8/11,1,429.02461,1792.06386,2221.08847
7/8/11,2,388.70575,1620.47003,2009.17578
7/8/11,3,362.1181,1507.79982,1869.91792
7/8/11,4,343.3027,1427.30355,1770.60625
7/8/11,5,331.95961,1381.53607,1713.49568
7/8/11,6,322.59393,1352.04675,1674.64068
7/8/11,7,331.53239,1403.94389,1735.47628
7/8/11,8,353.28028,1496.5672,1849.84748
7/8/11,9,375.56518,1581.83944,1957.40462
7/8/11,10,379.93747,1607.55356,1987.49103
7/8/11,11,410.19636,1735.28111,2145.47747
7/8/11,12,450.86509,1902.19391,2353.059
7/8/11,13,492.80396,2078.07662,2570.88058
7/8/11,14,490.6546,2077.21622,2567.87082
7/8/11,15,436.57223,1861.07648,2297.64871
7/8/11,16,394.79632,1689.60875,2084.40507
7/8/11,17,431.03655,1832.88766,2263.92421
7/8/11,18,399.21542,1719.34305,2118.55847
7/8/11,19,400.22233,1717.87055,2118.09288
7/8/11,20,412.89279,1769.48397,2182.37676
7/8/11,21,422.30929,1803.24877,2225.55806
7/8/11,22,447.36364,1893.46283,2340.82647
7/8/11,23,434.51993,1829.44502,2263.96495
7/8/11,24,395.53514,1663.03484,2058.56998
7/9/11,1,362.0428,1514.96278,1877.00558
7/9/11,2,327.88126,1370.4178,1698.29906
7/9/11,3,302.39112,1263.13323,1565.52435
7/9/11,4,283.83637,1183.44574,1467.28211
7/9/11,5,269.8577,1124.9732,1394.8309
7/9/11,6,257.83659,1079.16538,1337.00197
7/9/11,7,263.77305,1107.27255,1371.0456
7/9/11,8,295.62782,1246.80865,1542.43647
7/9/11,9,344.44066,1459.18392,1803.62458
7/9/11,10,384.66827,1632.89571,2017.56398
7/9/11,11,425.97388,1808.49823,2234.47211
7/9/11,12,463.80047,1970.18889,2433.98936
7/9/11,13,495.85676,2105.73512,2601.59188
7/9/11,14,520.50635,2205.46214,2725.96849
7/9/11,15,537.64068,2271.724,2809.36468
7/9/11,16,545.49506,2314.6222,2860.11726
7/9/11,17,573.90007,2429.35617,3003.25624
7/9/11,18,577.72966,2448.31412,3026.04378
7/9/11,19,561.05114,2387.21573,2948.26687
7/9/11,20,541.95224,2295.2901,2837.24234
7/9/11,21,525.11601,2218.07602,2743.19203
7/9/11,22,518.12865,2194.72397,2712.85262
7/9/11,23,490.45901,2061.27807,2551.73708
7/9/11,24,436.17809,1830.02616,2266.20425
7/10/11,1,381.82555,1598.28158,1980.10713
7/10/11,2,344.23647,1438.67244,1782.90891
7/10/11,3,312.35721,1303.34237,1615.69958
7/10/11,4,290.84928,1210.89536,1501.74464
7/10/11,5,268.65999,1120.79078,1389.45077
7/10/11,6,252.72602,1058.20438,1310.9304
7/10/11,7,255.02866,1070.01359,1325.04225
7/10/11,8,281.07029,1185.29592,1466.36621
7/10/11,9,323.44723,1370.63,1694.07723
7/10/11,10,359.73115,1528.77692,1888.50807
7/10/11,11,403.71753,1717.77071,2121.48824
7/10/11,12,445.21356,1895.65395,2340.86751
7/10/11,13,484.96978,2062.28871,2547.25849
7/10/11,14,531.29362,2250.93419,2782.22781
7/10/11,15,562.52785,2376.38802,2938.91587
7/10/11,16,611.75444,2581.54355,3193.29799
7/10/11,17,635.54631,2677.04046,3312.58677
7/10/11,18,635.80964,2690.61991,3326.42955
7/10/11,19,641.12209,2715.36095,3356.48304
7/10/11,20,627.05139,2645.01491,3272.0663
7/10/11,21,606.26826,2557.33599,3163.60425
7/10/11,22,596.52859,2522.78086,3119.30945
7/10/11,23,564.36351,2369.48429,2933.8478
7/10/11,24,495.51056,2075.82581,2571.33637
7/11/11,1,423.81133,1762.81129,2186.62262
7/11/11,2,383.00478,1588.14208,1971.14686
7/11/11,3,355.20135,1470.87195,1826.0733
7/11/11,4,334.4631,1383.66302,1718.12612
7/11/11,5,321.73002,1332.26864,1653.99866
7/11/11,6,314.66346,1311.96946,1626.63292
7/11/11,7,326.07371,1374.23796,1700.31167
7/11/11,8,351.06072,1480.48888,1831.5496
7/11/11,9,381.70579,1604.41896,1986.12475
7/11/11,10,409.6493,1722.5885,2132.2378
7/11/11,11,451.10559,1895.50015,2346.60574
7/11/11,12,499.75831,2096.31811,2596.07642
7/11/11,13,548.99275,2303.07992,2852.07267
7/11/11,14,591.04609,2470.5117,3061.55779
7/11/11,15,625.52349,2612.61811,3238.1416
7/11/11,16,667.27852,2788.46279,3455.74131
7/11/11,17,706.60973,2949.31238,3655.92211
7/11/11,18,724.95055,3039.89376,3764.84431
7/11/11,19,751.10846,3139.59239,3890.70085
7/11/11,20,729.19196,3052.01265,3781.20461
7/11/11,21,727.0345,3032.53748,3759.57198
7/11/11,22,723.48023,3022.76219,3746.24242
7/11/11,23,679.6982,2826.47789,3506.17609
7/11/11,24,605.51326,2515.7271,3121.24036
7/12/11,1,537.01349,2220.87217,2757.88566
7/12/11,2,493.14314,2034.1314,2527.27454
7/12/11,3,453.682,1868.99523,2322.67723
7/12/11,4,426.97857,1757.37609,2184.35466
7/12/11,5,403.68175,1663.40464,2067.08639
7/12/11,6,391.23387,1622.31077,2013.54464
7/12/11,7,403.67572,1686.74433,2090.42005
7/12/11,8,424.84128,1785.17245,2210.01373
7/12/11,9,431.10439,1802.99391,2234.0983
7/12/11,10,450.90475,1890.165,2341.06975
7/12/11,11,493.39847,2065.65347,2559.05194
7/12/11,12,532.74676,2227.1012,2759.84796
7/12/11,13,581.88561,2432.36982,3014.25543
7/12/11,14,627.75261,2609.76711,3237.51972
7/12/11,15,645.1929,2686.03897,3331.23187
7/12/11,16,677.73136,2824.30377,3502.03513
7/12/11,17,729.42204,3037.37455,3766.79659
7/12/11,18,756.16524,3159.62952,3915.79476
7/12/11,19,772.07211,3217.58842,3989.66053
7/12/11,20,745.3713,3110.39464,3855.76594
7/12/11,21,724.80842,3014.7013,3739.50972
7/12/11,22,718.5088,2993.39169,3711.90049
7/12/11,23,679.38067,2813.12203,3492.5027
7/12/11,24,597.40094,2474.00857,3071.40951
7/13/11,1,527.90443,2174.20259,2702.10702
7/13/11,2,477.60767,1961.80622,2439.41389
7/13/11,3,441.34823,1811.33337,2252.6816
7/13/11,4,410.86381,1685.0583,2095.92211
7/13/11,5,387.57756,1591.28611,1978.86367
7/13/11,6,377.00711,1556.94534,1933.95245
7/13/11,7,388.05474,1614.21038,2002.26512
7/13/11,8,412.31775,1727.3129,2139.63065
7/13/11,9,427.24434,1777.21863,2204.46297
7/13/11,10,431.67394,1803.84561,2235.51955
7/13/11,11,447.91112,1870.80383,2318.71495
7/13/11,12,466.31018,1946.09831,2412.40849
7/13/11,13,480.55285,2007.01741,2487.57026
7/13/11,14,488.73134,2038.47391,2527.20525
7/13/11,15,489.38104,2039.65893,2529.03997
7/13/11,16,534.30306,2225.89524,2760.1983
7/13/11,17,580.84249,2423.52522,3004.36771
7/13/11,18,620.52202,2596.48764,3217.00966
7/13/11,19,629.21369,2626.42831,3255.642
7/13/11,20,601.56387,2508.45079,3110.01466
7/13/11,21,586.27317,2438.84761,3025.12078
7/13/11,22,568.2611,2366.06277,2934.32387
7/13/11,23,515.86125,2146.31481,2662.17606
7/13/11,24,446.08296,1846.58513,2292.66809
7/14/11,1,382.71646,1576.30623,1959.02269
7/14/11,2,338.91193,1393.2507,1732.16263
7/14/11,3,304.52417,1250.69523,1555.2194
7/14/11,4,283.24528,1162.50817,1445.75345
7/14/11,5,266.509,1096.18787,1362.69687
7/14/11,6,265.85721,1098.55799,1364.4152
7/14/11,7,275.99982,1153.32082,1429.32064
7/14/11,8,288.85399,1211.80793,1500.66192
7/14/11,9,298.94366,1254.31087,1553.25453
7/14/11,10,311.73155,1300.98544,1612.71699
7/14/11,11,331.4131,1384.17325,1715.58635
7/14/11,12,352.03456,1469.64292,1821.67748
7/14/11,13,371.95807,1554.18347,1926.14154
7/14/11,14,391.88325,1637.54689,2029.43014
7/14/11,15,424.03188,1763.52166,2187.55354
7/14/11,16,454.64491,1891.32713,2345.97204
7/14/11,17,491.41521,2048.22943,2539.64464
7/14/11,18,516.81539,2154.29813,2671.11352
7/14/11,19,512.08566,2140.53048,2652.61614
7/14/11,20,488.08898,2036.89712,2524.9861
7/14/11,21,464.9331,1946.09136,2411.02446
7/14/11,22,463.74842,1933.48655,2397.23497
7/14/11,23,433.21374,1798.67979,2231.89353
7/14/11,24,380.5803,1577.65444,1958.23474
7/15/11,1,331.87744,1367.40899,1699.28643
7/15/11,2,299.14812,1230.27072,1529.41884
7/15/11,3,276.53171,1133.9668,1410.49851
7/15/11,4,254.35117,1043.73534,1298.08651
7/15/11,5,240.88544,990.60484,1231.49028
7/15/11,6,247.19719,1020.46072,1267.65791
7/15/11,7,259.28799,1082.04446,1341.33245
7/15/11,8,276.53585,1159.62603,1436.16188
7/15/11,9,291.78046,1222.19186,1513.97232
7/15/11,10,312.43063,1300.98381,1613.41444
7/15/11,11,331.30694,1380.12041,1711.42735
7/15/11,12,364.81244,1517.55721,1882.36965
7/15/11,13,381.52794,1589.8983,1971.42624
7/15/11,14,405.9444,1690.40211,2096.34651
7/15/11,15,432.21802,1792.50895,2224.72697
7/15/11,16,459.64666,1908.96556,2368.61222
7/15/11,17,506.7485,2103.86238,2610.61088
7/15/11,18,532.30473,2210.13203,2742.43676
7/15/11,19,522.28741,2174.42404,2696.71145
7/15/11,20,505.24346,2098.69674,2603.9402
7/15/11,21,490.68933,2036.78482,2527.47415
7/15/11,22,494.79249,2049.91414,2544.70663
7/15/11,23,474.07985,1954.52998,2428.60983
7/15/11,24,417.97668,1723.69511,2141.67179
7/16/11,1,374.96038,1541.86316,1916.82354
7/16/11,2,333.99366,1372.23528,1706.22894
7/16/11,3,302.0242,1240.86239,1542.88659
7/16/11,4,273.48483,1125.96789,1399.45272
7/16/11,5,259.812,1069.05804,1328.87004
7/16/11,6,249.97114,1027.84333,1277.81447
7/16/11,7,261.54112,1076.94459,1338.48571
7/16/11,8,281.7753,1168.66141,1450.43671
7/16/11,9,319.68318,1332.28759,1651.97077
7/16/11,10,360.15475,1503.5022,1863.65695
7/16/11,11,402.51321,1683.90323,2086.41644
7/16/11,12,434.28573,1821.80854,2256.09427
7/16/11,13,469.4399,1960.74301,2430.18291
7/16/11,14,510.12453,2120.88589,2631.01042
7/16/11,15,517.99071,2156.9303,2674.92101
7/16/11,16,533.62373,2222.61797,2756.2417
7/16/11,17,551.45305,2295.32364,2846.77669
7/16/11,18,568.08543,2357.42118,2925.50661
7/16/11,19,558.75817,2324.62572,2883.38389
7/16/11,20,528.08215,2189.49238,2717.57453
7/16/11,21,512.87216,2122.27499,2635.14715
7/16/11,22,497.42961,2072.29578,2569.72539
7/16/11,23,471.1278,1948.17883,2419.30663
7/16/11,24,433.71406,1784.1154,2217.82946
7/17/11,1,383.40288,1575.13296,1958.53584
7/17/11,2,341.18261,1400.75326,1741.93587
7/17/11,3,315.03208,1292.50748,1607.53956
7/17/11,4,288.31177,1184.0167,1472.32847
7/17/11,5,276.72534,1134.65164,1411.37698
7/17/11,6,264.25985,1085.64107,1349.90092
7/17/11,7,271.4727,1117.05549,1388.52819
7/17/11,8,296.11127,1226.42072,1522.53199
7/17/11,9,341.69662,1421.05272,1762.74934
7/17/11,10,386.2275,1608.74967,1994.97717
7/17/11,11,433.9749,1809.65586,2243.63076
7/17/11,12,478.43962,1997.25827,2475.69789
7/17/11,13,519.00376,2163.0665,2682.07026
7/17/11,14,557.8092,2317.20276,2875.01196
7/17/11,15,590.04105,2444.1951,3034.23615
7/17/11,16,616.18138,2557.94331,3174.12469
7/17/11,17,658.45886,2719.30458,3377.76344
7/17/11,18,667.91627,2770.52134,3438.43761
7/17/11,19,667.62503,2770.93094,3438.55597
7/17/11,20,642.89364,2659.96601,3302.85965
7/17/11,21,622.32722,2574.00581,3196.33303
7/17/11,22,613.38547,2543.02585,3156.41132
7/17/11,23,576.97405,2376.00424,2952.97829
7/17/11,24,519.83606,2133.78938,2653.62544
7/18/11,1,448.54926,1831.82121,2280.37047
7/18/11,2,402.20746,1639.06558,2041.27304
7/18/11,3,366.05376,1491.99178,1858.04554
7/18/11,4,347.95803,1416.35108,1764.30911
7/18/11,5,337.44956,1374.78976,1712.23932
7/18/11,6,334.73824,1371.14354,1705.88178
7/18/11,7,343.03632,1419.46188,1762.4982
7/18/11,8,368.86845,1528.11776,1896.98621
7/18/11,9,389.97352,1613.52789,2003.50141
7/18/11,10,423.64011,1749.68956,2173.32967
7/18/11,11,469.80915,1938.41985,2408.229
7/18/11,12,525.33295,2162.60809,2687.94104
7/18/11,13,579.35401,2385.02753,2964.38154
7/18/11,14,627.72224,2572.71677,3200.43901
7/18/11,15,664.561,2724.33228,3388.89328
7/18/11,16,680.43529,2794.93427,3475.36956
7/18/11,17,708.56879,2909.61372,3618.18251
7/18/11,18,741.07179,3053.43168,3794.50347
7/18/11,19,752.90596,3090.67287,3843.57883
7/18/11,20,734.18025,3019.22572,3753.40597
7/18/11,21,731.30458,2997.9721,3729.27668
7/18/11,22,715.21717,2936.23751,3651.45468
7/18/11,23,672.87408,2750.01535,3422.88943
7/18/11,24,600.21895,2449.5648,3049.78375
7/19/11,1,542.40525,2201.1114,2743.51665
